source_year,source_file,source_sheet,case_number,education_name,education_area,decision,municipality,county,education_credits,study_mode,study_pace_percentage,education_provider,principal_type,sun5_code,sun5_name,seqf_level,narrow_occupational_area,total_sought_places,total_granted_places,is_approved,is_distance,program_length_years,municipality_code,county_code
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/2974,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Umeå,Västerbotten,400,Distans,100,Hermods Ab Umeå,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,140,0,False,True,2.0,2480,24
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4018,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Halmstad,Halland,315,Distans,100,Yh Akademin Ab,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,90,0,False,True,1.6,1380,13
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4018,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Lund,Skåne,315,Distans,100,Yh Akademin Ab,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,90,0,False,True,1.6,1281,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4073,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Jönköping,Jönköping,400,Distans,100,John Ericsson Institutet,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,105,0,False,True,2.0,0680,06
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4073,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Kalmar,Kalmar,400,Distans,100,John Ericsson Institutet,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,105,0,False,True,2.0,0880,08
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4073,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Kiruna,Norrbotten,400,Distans,100,John Ericsson Institutet,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,105,0,False,True,2.0,2584,25
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4073,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Kristianstad,Skåne,400,Distans,100,John Ericsson Institutet,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,105,0,False,True,2.0,1290,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4073,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,400,Distans,100,John Ericsson Institutet,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,105,0,False,True,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4073,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,400,Distans,100,John Ericsson Institutet,Privat,582xa,Utbildningar till fastighetstekniker,5.0,False,105,0,False,True,2.0,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4038,Energiingenjör inriktning fastighet,Samhällsbyggnad Och Byggteknik,Avslag,Gävle,Gävleborg,400,Distans,100,Plushögskolan Ab - Teknikhögskolan,Privat,582xb,Utbildningar till fastighetsingenjör,5.0,False,90,0,False,True,2.0,2180,21
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4038,Energiingenjör inriktning fastighet,Samhällsbyggnad Och Byggteknik,Avslag,Helsingborg,Skåne,400,Distans,100,Plushögskolan Ab - Teknikhögskolan,Privat,582xb,Utbildningar till fastighetsingenjör,5.0,False,90,0,False,True,2.0,1283,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4197,Fastighetsingenjör,Samhällsbyggnad Och Byggteknik,Avslag,Malmö,Skåne,400,Distans,100,Innovatocare Ab,Privat,582xb,Utbildningar till fastighetsingenjör,5.0,False,105,0,False,True,2.0,1280,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4197,Fastighetsingenjör,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,400,Distans,100,Innovatocare Ab,Privat,582xb,Utbildningar till fastighetsingenjör,5.0,False,105,0,False,True,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3823,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Beviljad,Jönköping,Jönköping,500,Distans,100,Folkuniversitetet - Kursverksamheten Vid Stockholms Universitet,Privat,582xc,Utbildningar till fastighetsförvaltare,5.0,False,140,52,True,True,2.5,0680,06
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3823,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Beviljad,Norrköping,Östergötland,500,Distans,100,Folkuniversitetet - Kursverksamheten Vid Stockholms Universitet,Privat,582xc,Utbildningar till fastighetsförvaltare,5.0,False,140,52,True,True,2.5,0581,05
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3716,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Avslag,Malmö,Skåne,500,Distans,100,Kyh Ab,Privat,582xc,Utbildningar till fastighetsförvaltare,5.0,False,175,0,False,True,2.5,1280,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3716,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,500,Distans,100,Kyh Ab,Privat,582xc,Utbildningar till fastighetsförvaltare,5.0,False,175,0,False,True,2.5,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3888,Fastighetsförvaltare med miljöinriktning,Samhällsbyggnad Och Byggteknik,Avslag,Gotland,Gotland,500,Bunden,100,Newton Kompetensutveckling Ab,Privat,582xc,Utbildningar till fastighetsförvaltare,5.0,False,105,0,False,False,2.5,0980,09
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3888,Fastighetsförvaltare med miljöinriktning,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,500,Bunden,100,Newton Kompetensutveckling Ab,Privat,582xc,Utbildningar till fastighetsförvaltare,5.0,False,105,0,False,False,2.5,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3292,Facility Manager,Samhällsbyggnad Och Byggteknik,Avslag,Malmö,Skåne,400,Distans,100,Ihm Business School Ab Stockholm,Privat,582xf,Utbildningar till Facility Manager,5.0,False,105,0,False,True,2.0,1280,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3292,Facility Manager,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,400,Distans,100,Ihm Business School Ab Stockholm,Privat,582xf,Utbildningar till Facility Manager,5.0,False,105,0,False,True,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4177,Facility Manager,Samhällsbyggnad Och Byggteknik,Avslag,Borås,Västra Götaland,400,Distans,100,Yh Akademin Ab,Privat,582xf,Utbildningar till Facility Manager,5.0,False,90,0,False,True,2.0,1490,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4177,Facility Manager,Samhällsbyggnad Och Byggteknik,Avslag,Linköping,Östergötland,400,Distans,100,Yh Akademin Ab,Privat,582xf,Utbildningar till Facility Manager,5.0,False,90,0,False,True,2.0,0580,05
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3261,Arbetsmiljöingenjör,Säkerhetstjänster,Beviljad,Oskarshamn,Kalmar,400,Distans,100,Folkuniversitetet Kursverksamheten Vid Göteborgs Universitet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,140,26,True,True,2.0,0882,08
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3261,Arbetsmiljöingenjör,Säkerhetstjänster,Beviljad,Lund,Skåne,400,Distans,100,Folkuniversitetet Kursverksamheten Vid Göteborgs Universitet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,140,26,True,True,2.0,1281,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3261,Arbetsmiljöingenjör,Säkerhetstjänster,Beviljad,Göteborg,Västra Götaland,400,Distans,100,Folkuniversitetet Kursverksamheten Vid Göteborgs Universitet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,140,26,True,True,2.0,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3261,Arbetsmiljöingenjör,Säkerhetstjänster,Beviljad,Örebro,Örebro,400,Distans,100,Folkuniversitetet Kursverksamheten Vid Göteborgs Universitet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,140,26,True,True,2.0,1880,18
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3096,Arbetsmiljöingenjör inom Samhällsbyggnad,Säkerhetstjänster,Avslag,Gävle,Gävleborg,300,Distans,75,Folkuniversitetet - Stiftelsen Kursverksamheten Vid Uppsala Universitetet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,120,0,False,True,1.5,2180,21
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3096,Arbetsmiljöingenjör inom Samhällsbyggnad,Säkerhetstjänster,Avslag,Luleå,Norrbotten,300,Distans,75,Folkuniversitetet - Stiftelsen Kursverksamheten Vid Uppsala Universitetet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,120,0,False,True,1.5,2580,25
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3096,Arbetsmiljöingenjör inom Samhällsbyggnad,Säkerhetstjänster,Avslag,Nyköping,Södermanland,300,Distans,75,Folkuniversitetet - Stiftelsen Kursverksamheten Vid Uppsala Universitetet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,120,0,False,True,1.5,0480,04
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3096,Arbetsmiljöingenjör inom Samhällsbyggnad,Säkerhetstjänster,Avslag,Uppsala,Uppsala,300,Distans,75,Folkuniversitetet - Stiftelsen Kursverksamheten Vid Uppsala Universitetet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,120,0,False,True,1.5,0380,03
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3096,Arbetsmiljöingenjör inom Samhällsbyggnad,Säkerhetstjänster,Avslag,Göteborg,Västra Götaland,300,Distans,75,Folkuniversitetet - Stiftelsen Kursverksamheten Vid Uppsala Universitetet,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,120,0,False,True,1.5,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3633,Arbetsmiljöingenjör inriktning Hållbarhet,Säkerhetstjänster,Avslag,Malmö,Skåne,400,Bunden,100,Newton Kompetensutveckling Ab,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,60,0,False,False,2.0,1280,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3633,Arbetsmiljöingenjör inriktning Hållbarhet,Säkerhetstjänster,Avslag,Stockholm,Stockholm,400,Bunden,100,Newton Kompetensutveckling Ab,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,60,0,False,False,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3633,Arbetsmiljöingenjör inriktning Hållbarhet,Säkerhetstjänster,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Newton Kompetensutveckling Ab,Privat,851zy,Övriga utbildningar inom arbetsmiljö och arbetarskydd,5.0,False,60,0,False,False,2.0,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/2956,Säkerhetstekniker inom industriproduktion,Säkerhetstjänster,Avslag,Stockholm,Stockholm,400,Distans,100,Hermods Ab Umeå,Privat,869za,Utbildningar till säkerhetstekniker,5.0,False,140,0,False,True,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/2956,Säkerhetstekniker inom industriproduktion,Säkerhetstjänster,Avslag,Umeå,Västerbotten,400,Distans,100,Hermods Ab Umeå,Privat,869za,Utbildningar till säkerhetstekniker,5.0,False,140,0,False,True,2.0,2480,24
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3357,Beredskapsspecialist - civil beredskap,Säkerhetstjänster,Avslag,Gotland,Gotland,225,Distans,100,Yh Akademin Ab,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,75,0,False,True,1.1,0980,09
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3357,Beredskapsspecialist - civil beredskap,Säkerhetstjänster,Avslag,Haninge,Stockholm,225,Distans,100,Yh Akademin Ab,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,75,0,False,True,1.1,0136,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3357,Beredskapsspecialist - civil beredskap,Säkerhetstjänster,Avslag,Umeå,Västerbotten,225,Distans,100,Yh Akademin Ab,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,75,0,False,True,1.1,2480,24
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3357,Beredskapsspecialist - civil beredskap,Säkerhetstjänster,Avslag,Göteborg,Västra Götaland,225,Distans,100,Yh Akademin Ab,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,75,0,False,True,1.1,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3301,Informationssäkerhetssamordnare,Säkerhetstjänster,Avslag,Malmö,Skåne,400,Distans,100,Ihm Business School Ab Stockholm,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,70,0,False,True,2.0,1280,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3301,Informationssäkerhetssamordnare,Säkerhetstjänster,Avslag,Stockholm,Stockholm,400,Distans,100,Ihm Business School Ab Stockholm,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,70,0,False,True,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3301,Informationssäkerhetssamordnare,Säkerhetstjänster,Avslag,Göteborg,Västra Götaland,400,Distans,100,Ihm Business School Ab Stockholm,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,70,0,False,True,2.0,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3444,Säkerhets- och beredskapssamordnare,Säkerhetstjänster,Avslag,Stockholm,Stockholm,400,Bunden,100,Tuc Sweden Ab - Yrkeshögskola,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,90,0,False,False,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3444,Säkerhets- och beredskapssamordnare,Säkerhetstjänster,Avslag,Linköping,Östergötland,400,Bunden,100,Tuc Sweden Ab - Yrkeshögskola,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,90,0,False,False,2.0,0580,05
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4218,Säkerhetssamordnare,Säkerhetstjänster,Avslag,Malmö,Skåne,340,Distans,100,John Ericsson Institutet,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,84,0,False,True,1.7,1280,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4218,Säkerhetssamordnare,Säkerhetstjänster,Avslag,Stockholm,Stockholm,340,Distans,100,John Ericsson Institutet,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,84,0,False,True,1.7,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4218,Säkerhetssamordnare,Säkerhetstjänster,Avslag,Göteborg,Västra Götaland,340,Distans,100,John Ericsson Institutet,Privat,869zt,Utbildningar inom säkerhetssamordning,5.0,False,84,0,False,True,1.7,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4246,CNC-tekniker med AI-kompetens,Teknik Och Tillverkning,Avslag,Stockholm,Stockholm,350,Distans,100,Ai Högskolan Sverige Ab,Privat,521ca,Utbildningar till CNC-tekniker,5.0,False,75,0,False,True,1.8,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4246,CNC-tekniker med AI-kompetens,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,350,Distans,100,Ai Högskolan Sverige Ab,Privat,521ca,Utbildningar till CNC-tekniker,5.0,False,75,0,False,True,1.8,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3584,Kvalificerad CNC-operatör,Teknik Och Tillverkning,Avslag,Luleå,Norrbotten,125,Distans,100,Lernia Utbildning Ab,Privat,521ca,Utbildningar till CNC-tekniker,,False,100,0,False,True,0.6,2580,25
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3584,Kvalificerad CNC-operatör,Teknik Och Tillverkning,Avslag,Skellefteå,Västerbotten,125,Distans,100,Lernia Utbildning Ab,Privat,521ca,Utbildningar till CNC-tekniker,,False,100,0,False,True,0.6,2482,24
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3584,Kvalificerad CNC-operatör,Teknik Och Tillverkning,Avslag,Västerås,Västmanland,125,Distans,100,Lernia Utbildning Ab,Privat,521ca,Utbildningar till CNC-tekniker,,False,100,0,False,True,0.6,1980,19
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3584,Kvalificerad CNC-operatör,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,125,Distans,100,Lernia Utbildning Ab,Privat,521ca,Utbildningar till CNC-tekniker,,False,100,0,False,True,0.6,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3662,CAD-konstruktör industriell design,Teknik Och Tillverkning,Avslag,Avesta,Dalarna,400,Bunden,100,Kyh Ab,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,160,0,False,False,2.0,2084,20
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3662,CAD-konstruktör industriell design,Teknik Och Tillverkning,Avslag,Hudiksvall,Gävleborg,400,Bunden,100,Kyh Ab,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,160,0,False,False,2.0,2184,21
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3662,CAD-konstruktör industriell design,Teknik Och Tillverkning,Avslag,Falkenberg,Halland,400,Bunden,100,Kyh Ab,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,160,0,False,False,2.0,1382,13
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3662,CAD-konstruktör industriell design,Teknik Och Tillverkning,Avslag,Katrineholm,Södermanland,400,Bunden,100,Kyh Ab,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,160,0,False,False,2.0,0483,04
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/2982,Mekanikkonstruktör,Teknik Och Tillverkning,Avslag,Karlskrona,Blekinge,400,Distans,100,Hermods Ab Karlskrona,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,140,0,False,True,2.0,1080,10
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/2982,Mekanikkonstruktör,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,400,Distans,100,Hermods Ab Karlskrona,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,140,0,False,True,2.0,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/2983,Mekanikkonstruktör,Teknik Och Tillverkning,Avslag,Östersund,Jämtland,400,Distans,100,Hermods Ab Östersund,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,140,0,False,True,2.0,2380,23
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/2983,Mekanikkonstruktör,Teknik Och Tillverkning,Avslag,Umeå,Västerbotten,400,Distans,100,Hermods Ab Östersund,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,140,0,False,True,2.0,2480,24
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4088,Batteriingenjör,Teknik Och Tillverkning,Avslag,Luleå,Norrbotten,400,Distans,100,John Ericsson Institutet,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,105,0,False,True,2.0,2580,25
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4088,Batteriingenjör,Teknik Och Tillverkning,Avslag,Stockholm,Stockholm,400,Distans,100,John Ericsson Institutet,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,105,0,False,True,2.0,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4088,Batteriingenjör,Teknik Och Tillverkning,Avslag,Karlstad,Värmland,400,Distans,100,John Ericsson Institutet,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,105,0,False,True,2.0,1780,17
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4088,Batteriingenjör,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,400,Distans,100,John Ericsson Institutet,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,105,0,False,True,2.0,1480,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4001,Batteritekniker,Teknik Och Tillverkning,Avslag,Malmö,Skåne,400,Distans,100,Movant Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,175,0,False,True,2.0,1280,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4001,Batteritekniker,Teknik Och Tillverkning,Avslag,Skellefteå,Västerbotten,400,Distans,100,Movant Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,175,0,False,True,2.0,2482,24
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/4001,Batteritekniker,Teknik Och Tillverkning,Avslag,Mariestad,Västra Götaland,400,Distans,100,Movant Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,175,0,False,True,2.0,1493,14
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3602,Digital produktionsutvecklare,Teknik Och Tillverkning,Avslag,Luleå,Norrbotten,300,Distans,100,Lernia Utbildning Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,60,0,False,True,1.5,2580,25
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3602,Digital produktionsutvecklare,Teknik Och Tillverkning,Avslag,Stockholm,Stockholm,300,Distans,100,Lernia Utbildning Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,60,0,False,True,1.5,0180,01
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3023,Produktionsansvarig inom Livsmedelsutveckling,Teknik Och Tillverkning,Beviljad,Lund,Skåne,210,Distans,100,Yh Akademin Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,60,20,True,True,1.0,1281,12
2024,resultat-ansokningsomgang-2024.xlsx,Tabell 3,MYH 2024/3023,Produktionsansvarig inom Livsmedelsutveckling,Teknik Och Tillverkning,Beviljad,Haninge,Stockholm,210,Distans,100,Yh Akademin Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,60,20,True,True,1.0,0136,01
